74.53,94.85,57.41,121.21000000000001,39.42,125.44,34.54,1
71.31,80.63,54.73,125.17,43.43,119.57000000000001,48.36,1
75.62,83.32000000000001,55.589999999999996,98.47999999999999,45.64,136.69,44.07,1
83.81,67.32000000000001,52.11,104.25,53.14,129.98000000000002,49.17,1
68.64,83.9,66.10000000000001,102.1,59.02,130.33,53.85,1
90.29,80.63,60.49,111.53999999999999,49.63,121.54,62.09,1
60.03,84.96,52.07,104.4,65.13,147.03,40.47,1
82.44,91.88,64.01,95.83,57.84,144.57,37.32,1
84.47,71.51,69.63,117.06,60.02,120.56,58.34,1
88.94,87.34,48.71,120.5,33.58,119.05000000000001,50.94,1
80.36,66.66,45.16,115.65,57.82,140.06,52.45,1
89.27,91.25,51.78,125.73,45.27,123.18,44.84,1
68.95,81.84,72.4,113.7,44.64,125.22,41.17,1
79.78,73.2,50.97,101.06,36.53,120.99000000000001,54.5,1
26.7,30.0,16.1,71.6,2.83,83.52,8.33,1
70.01,90.47999999999999,66.09,127.59,41.61,138.66,48.33,1
65.89,88.56,68.35,132.19,43.379999999999995,147.16,60.43,1
71.61,68.34,60.68,131.39999999999998,38.72,139.62,55.489999999999995,1
92.8,65.11,55.160000000000004,121.72999999999999,43.97,118.63,51.6,1
73.62,87.67,54.04,107.25,54.43,148.7,74.14,1
78.07,75.83,58.54,113.13999999999999,61.1,145.93,67.32000000000001,1
81.48,79.53999999999999,79.69,123.88,59.71,140.69,44.21,1
84.92,92.34,51.370000000000005,108.75999999999999,41.309999999999995,124.41,53.23,1
63.150000000000006,76.97999999999999,54.08,131.05,56.91,137.18,57.41,1
70.69,80.6,66.18,106.07,51.1,148.17000000000002,42.44,1
70.23,63.92,62.95,130.85,40.33,130.74,50.61,1
76.15,68.18,74.41,136.62,42.18,125.81,42.019999999999996,1
87.47,71.55,58.07,118.94999999999999,48.67,134.32999999999998,45.22,1
82.74,72.91,64.03999999999999,123.50999999999999,67.82,133.53,71.13,1
89.05,86.14,66.61,130.69,52.62,120.88,71.86,1
91.2,90.07,51.06,124.50999999999999,37.58,131.61,54.79,1
80.92999999999999,72.25999999999999,81.30000000000001,112.53,59.53,124.67999999999999,62.48,1
84.6,79.15,59.300000000000004,117.47,64.3,142.11,74.52,1
66.36,79.97999999999999,61.92,137.98,40.879999999999995,120.41999999999999,61.35,1
25.8,28.4,5.8,83.8,6.0,86.6,25.0,1
79.0,78.27,68.79,138.26,71.54,128.47,77.37,1
59.769999999999996,81.72,57.279999999999994,149.04,54.19,128.45,84.82,1
88.81,85.4,44.129999999999995,129.25,65.83,142.42,62.66,1
85.44,78.41,47.04,146.01999999999998,67.15,137.64999999999998,84.84,1
62.379999999999995,89.63,41.66,124.61,45.96,146.73,72.17,1
85.22,77.22999999999999,61.059999999999995,129.94,49.42,134.1,90.63,1
85.57000000000001,86.43,64.82000000000001,138.79,45.01,139.34,91.41,1
74.31,68.5,62.15,128.86,55.33,125.69999999999999,88.74000000000001,1
82.57000000000001,74.62,65.81,118.69999999999999,39.35,137.14999999999998,70.32,1
91.73,83.43,66.59,121.53,51.36,128.93,82.75999999999999,1
71.21,86.83,42.22,146.79,60.5,127.28999999999999,88.99000000000001,1
89.44,73.47,70.72,142.28,62.36,131.35,67.77000000000001,1
78.54,70.68,69.1,138.29,49.1,132.64,70.14,1
83.81,76.6,60.01,146.67,43.65,121.55,75.34,1
78.72,85.66,42.41,117.61,68.71000000000001,122.89999999999999,80.78,1
59.14,64.89,45.199999999999996,118.94999999999999,66.58,132.99,71.09,1
66.65,78.74000000000001,58.949999999999996,142.04,45.25,136.37,59.37,1
81.82000000000001,76.69,40.14,125.63,50.06,134.88,72.24000000000001,1
88.86,70.00999999999999,42.54,128.59,47.02,151.62,72.07,1
14.8,26.0,11.4,19.0,0.0,51.05,0.0,1
65.31,78.0,58.809999999999995,74.11,51.63,107.6,47.01,1
48.7,92.11,55.9,64.64,48.08,94.72,37.92,1
49.709999999999994,59.46,77.25,66.71000000000001,52.35,85.77,38.02,1
70.0,82.35,69.33,66.7,41.94,92.78999999999999,61.23,1
60.290000000000006,65.2,71.24000000000001,58.54,53.26,86.97,62.09,1
65.29,71.91,47.51,63.83,54.31,112.32,53.1,1
69.89,64.34,45.93,78.08,54.98,113.43,44.28,1
80.85,92.45,55.54,67.22,44.71,90.91,60.68,1
55.269999999999996,89.59,75.99000000000001,84.12,47.22,108.53,44.14,1
65.43,64.75,67.36,65.62,58.13,99.00999999999999,44.77,1
64.47,68.72,75.11,52.55,37.32,84.47,64.27,1
64.18,59.81,48.85,84.53,55.04,91.24,34.74,1
80.95,60.77,47.57,74.07,51.46,91.32,55.39,1
67.13,71.1,45.4,66.44,54.59,87.41,38.21,1
65.92,92.3,66.01,71.34,43.67,85.1,65.73,1
49.209999999999994,86.53,45.96,73.38,49.64,117.35,44.95,1
62.97,84.64,44.879999999999995,60.0,35.98,106.0,52.66,1
57.269999999999996,72.25999999999999,70.04,67.00999999999999,60.49,99.08,43.19,1
60.39,69.85,58.22,59.71,55.39,106.91,58.43,1
30.9,35.8,11.4,72.0,0.0,78.81,0.0,1
70.97999999999999,80.81,47.41,116.15,61.29,142.4,50.05,1
90.44999999999999,93.65,60.309999999999995,117.85,39.4,127.94,47.86,1
64.28999999999999,93.71,72.89,117.6,63.54,135.58,45.79,1
93.27,80.74,68.07000000000001,115.62,56.91,119.30000000000001,42.52,1
73.65,100.97,66.52,115.97,45.05,142.3,56.07,1
80.87,91.6,63.35,135.68,49.56,139.28,39.71,1
88.86,95.21,56.26,106.25,54.91,130.84,37.58,1
65.53999999999999,79.9,45.03,119.0,59.38,121.53999999999999,50.91,1
65.33,99.15,54.199999999999996,114.17,39.79,140.18,51.27,1
67.72999999999999,91.46,61.559999999999995,133.62,36.29,134.19,60.68,1
82.64,81.02,57.33,116.84,56.72,138.3,50.12,1
78.9,100.75,50.32,135.11,49.77,131.32,63.81,1
96.05000000000001,99.74,73.92,122.65,34.34,140.99,64.61,1
73.17,96.66999999999999,66.81,127.67,55.29,121.14,40.7,1
89.03999999999999,72.97,66.89,132.57999999999998,43.77,133.98000000000002,45.22,1
95.35,101.21,74.31,130.95,63.1,130.22,35.11,1
74.41,83.91999999999999,67.23,129.92000000000002,38.68,114.61,49.76,1
95.59,90.43,50.46,109.93,46.92,140.8,60.26,1
64.83,90.61,75.81,124.91,62.95,117.13,59.64,1
27.3,30.9,5.7,78.7,0.0,84.09,0.0,1
61.55,95.85,50.160000000000004,129.56,58.96,129.24,45.38,1
91.67999999999999,75.6,64.19,126.68,54.45,145.4,40.03,1
61.86,64.47,62.43,133.0,47.87,142.43,43.15,1
84.96,81.07,39.53,124.6,48.79,128.23000000000002,35.5,1
83.19,70.89,69.52,114.12,64.0,120.24000000000001,65.98,1
75.92,70.67,39.35,121.1,56.71,141.66,49.92,1
88.56,82.78999999999999,52.11,123.59,58.78,122.6,54.69,1
64.37,64.78,61.730000000000004,127.85,33.85,135.64,37.62,1
79.37,78.96000000000001,44.43,114.15,62.58,144.15,46.28,1
71.59,92.81,61.43,139.24,37.98,134.24,59.43,1
62.709999999999994,84.5,52.720000000000006,140.46,38.49,134.92000000000002,59.51,1
63.31,93.21000000000001,70.47,129.36,52.2,124.16,34.0,1
71.17,83.91,44.21,130.73000000000002,63.64,146.83,54.3,1
76.65,80.53999999999999,41.400000000000006,137.72,37.47,145.32,35.21,1
64.44,80.02,61.64,124.36,39.33,118.76,46.57,1
64.05,65.57,45.510000000000005,119.53,35.67,121.41,49.36,1
60.89,81.24000000000001,43.660000000000004,123.61,50.67,143.7,48.12,1
87.98,93.44,45.53,126.25,47.08,138.39,39.14,1
87.18,66.11,62.790000000000006,132.59,37.77,149.68,49.49,1
30.9,35.0,8.1,55.2,0.0,69.56,0.0,1
80.83,96.22,57.29,114.15,60.8,135.62,50.57,1
91.63,71.19,58.14,90.2,56.05,105.49000000000001,55.25,1
87.17,98.42,47.97,118.22,33.71,106.52000000000001,63.14,1
96.81,81.91,74.52,117.30000000000001,46.12,106.47,53.84,1
75.6,72.22,64.37,118.77000000000001,66.46,113.88,56.45,1
74.63,87.58,50.51,93.56,43.42,120.39,40.86,1
71.03,75.43,57.71,90.2,50.14,114.21000000000001,54.27,1
77.92,99.65,71.17,96.66,53.99,131.89,48.66,1
78.18,75.07,69.84,115.76,60.4,118.33000000000001,56.73,1
94.12,70.82,45.410000000000004,111.52000000000001,64.33,135.47,51.33,1
95.16999999999999,85.75,53.93,108.30000000000001,40.38,115.5,56.18,1
82.88,93.96000000000001,69.55,115.76,64.45,128.55,56.62,1
67.16,90.31,42.09,115.62,44.51,116.32,34.7,1
77.72999999999999,71.89,73.77,119.21000000000001,40.2,134.3,55.8,1
83.25,93.97999999999999,56.78,103.77000000000001,37.05,120.88,38.44,1
97.28,76.17,58.93,94.51,39.86,112.96000000000001,59.25,1
88.68,80.92,72.66999999999999,98.59,65.24,112.32,58.6,1
96.02000000000001,70.89,42.13,93.16,57.06,106.86,42.08,1
75.18,77.43,49.370000000000005,94.93,53.91,104.97,45.3,1
28.5,30.4,9.2,79.8,0.0,84.59,0.0,1
64.81,68.3,71.85,125.8,50.28,135.59,43.09,1
91.66,90.37,56.08,132.86,55.81,119.99000000000001,39.84,1
65.62,95.09,70.49,145.01,54.41,120.84,55.1,1
81.50999999999999,67.19,52.790000000000006,118.25999999999999,45.34,118.99000000000001,34.04,1
89.9,95.83000000000001,48.92999999999999,128.49,43.16,145.41,54.08,1
62.09,88.85,56.36,138.37,41.16,149.73000000000002,57.26,1
67.47999999999999,88.02,68.27,113.5,45.14,137.63,52.63,1
74.2,80.46000000000001,54.81999999999999,137.01,52.74,137.64,38.51,1
88.82,92.44,68.95,144.69,59.31,123.49000000000001,36.36,1
92.57,91.21000000000001,55.129999999999995,128.72,37.9,147.95,47.77,1
76.28,81.53,44.56999999999999,132.54,36.24,149.28,65.17,1
78.66,85.44999999999999,71.92999999999999,124.50999999999999,44.52,145.76,41.02,1
75.64,81.0,51.56,122.43,50.41,126.77000000000001,45.58,1
88.12,86.99000000000001,67.58,140.76,38.27,126.49000000000001,40.36,1
88.9,92.82,74.98,139.31,58.1,119.32,61.81,1
64.67,82.37,45.41,128.14,57.7,129.92000000000002,66.43,1
82.94,86.77,72.99,142.63,37.12,146.66,47.14,1
73.14,64.02,56.730000000000004,115.50999999999999,59.9,129.49,34.35,1
88.37,81.78999999999999,63.09,125.36,34.48,118.51,35.69,1
27.5,31.2,18.3,43.8,0.0,77.55,0.0,1
67.41,71.13,84.89,87.88,49.4,123.94,48.15,1
76.97999999999999,81.59,81.5,85.19999999999999,47.78,127.6,41.67,1
85.2,72.44,66.92,109.21,33.39,112.37,58.51,1
71.89,74.26,76.25,109.95,35.04,139.87,43.05,1
90.9,87.44,57.67,86.97999999999999,35.49,129.57999999999998,45.78,1
80.59,86.6,65.06,96.87,44.61,135.09,37.86,1
67.39,80.8,64.0,97.41999999999999,51.17,143.25,39.18,1
66.47,86.13,62.519999999999996,78.77,45.93,134.28,50.02,1
83.71000000000001,77.67,79.64,98.97999999999999,56.13,119.68,56.81,1
85.34,94.03,84.89,96.19,42.32,118.41999999999999,60.86,1
65.06,69.95,75.99,87.88,59.44,132.47,34.45,1
81.52000000000001,83.73,52.81,88.16999999999999,51.57,126.72,43.08,1
66.53999999999999,73.56,56.17,110.42,66.48,117.65,44.89,1
66.75,70.63,72.88,101.32,34.92,112.46,61.02,1
71.89,89.36,69.2,86.66999999999999,36.44,124.22,57.0,1
73.83,92.7,63.540000000000006,109.84,41.62,137.62,37.48,1
67.62,76.04,54.67,101.38,52.55,134.41,34.26,1
71.65,80.25,69.99,89.88,41.59,132.15,56.48,1
76.34,87.69,56.129999999999995,80.46,51.63,130.25,63.97,1
28.7,32.7,0.0,82.5,5.0,87.46,25.0,1
73.56,83.04,50.35,134.35,53.08,132.22,65.85,1
90.77,98.21000000000001,46.23,128.57999999999998,51.4,131.75,72.45,1
83.86,88.73,55.25,123.19,70.49,138.74,80.93,1
75.05,74.46000000000001,43.35,139.21,41.05,150.1,77.19,1
89.22,85.52000000000001,52.26,132.96,41.97,151.67,62.38,1
78.26,83.58000000000001,49.95,137.82,44.97,144.73,74.63,1
84.5,71.39,36.94,120.64,65.15,148.14,75.16,1
87.32,93.41,33.95,130.64,55.39,148.74,68.6,1
90.21,78.11,51.22,125.02000000000001,53.47,141.82,72.86,1
63.28,84.34,56.87,129.74,51.88,125.56,64.87,1
94.82000000000001,72.9,46.53,125.89,43.22,152.58999999999997,84.87,1
79.74,80.81,60.53,116.34,59.19,130.10999999999999,90.34,1
72.71,87.05000000000001,48.77,147.31,48.0,127.16,60.46,1
63.5,78.17,46.21,121.37,59.1,153.91,83.14,1
85.13,84.78,43.02,141.32,57.09,147.95999999999998,73.47999999999999,1
65.49,97.27,51.0,122.03,61.82,125.5,81.9,1
91.15,82.01,47.97,130.42000000000002,55.67,128.35,63.91,1
83.81,96.36,36.47,140.07999999999998,64.32,150.28,59.16,1
89.56,98.25,49.45,132.18,69.43,123.63999999999999,70.17,1
24.7,30.7,6.9,40.1,0.0,71.6,0.0,1
88.26,86.95,55.42,104.16999999999999,53.05,138.22,33.68,1
83.38,94.19,47.379999999999995,82.21000000000001,65.28,126.60999999999999,49.05,1
71.12,78.31,43.17,99.34,54.74,116.46,40.07,1
83.39,69.12,47.62,103.97,58.17,131.17,51.08,1
66.38,77.87,65.82000000000001,83.34,56.07,112.53,45.33,1
87.94,64.95,45.54,90.77000000000001,44.78,135.78,47.92,1
82.53,86.15,52.76,79.72,58.19,133.20999999999998,55.69,1
83.98,89.08,58.91,81.66,52.23,123.24,56.45,1
73.33,82.77,64.81,101.18,47.99,109.78999999999999,43.71,1
63.39,91.0,69.89,81.2,49.18,111.99,36.62,1
65.89,85.22,51.23,79.33,35.96,133.41,47.45,1
82.99,81.49,64.06,76.14,59.34,123.37,51.39,1
61.34,97.22,70.41,104.62,56.97,119.66,54.3,1
72.52,73.45,45.16,88.53,36.99,114.19999999999999,54.38,1
71.96,69.58,58.61,100.22,53.84,106.16999999999999,57.16,1
88.96000000000001,71.86,49.129999999999995,87.65,38.43,134.85999999999999,39.23,1
73.57,94.82000000000001,72.59,102.2,65.04,113.52,56.3,1
84.92,87.8,68.10000000000001,77.48,49.28,133.98,52.94,1
58.69,95.79,54.76,93.7,38.0,133.62,49.03,1
31.9,37.0,12.8,47.7,0.0,68.52,0.0,1
91.72999999999999,88.25999999999999,65.11,95.59,62.07,117.65,37.83,1
92.78999999999999,78.63,74.78,98.88,43.63,128.09,59.68,1
69.64,90.86,68.44,108.62,66.0,134.79,52.26,1
78.72,71.64,62.33,108.53,65.6,106.58,59.79,1
79.31,78.42,50.519999999999996,105.71000000000001,39.63,115.53999999999999,40.2,1
85.05,95.68,78.32,92.65,48.74,111.63999999999999,44.73,1
82.12,98.83,46.540000000000006,113.78,45.54,129.37,37.91,1
86.53999999999999,89.83,59.120000000000005,97.5,47.65,124.11,62.93,1
93.96000000000001,97.11,54.989999999999995,85.66,55.98,126.22999999999999,59.34,1
72.74000000000001,87.0,68.67,81.98,46.21,117.94999999999999,56.99,1
94.68,74.12,76.99,112.24000000000001,42.62,113.32,39.52,1
77.53,76.1,65.01,87.34,46.41,102.25,43.45,1
82.93,85.94,48.57000000000001,89.84,37.82,127.44,36.09,1
75.68,74.3,50.980000000000004,82.74000000000001,33.79,126.42999999999999,40.09,1
96.44,89.69,57.61,94.63,36.65,130.51999999999998,33.52,1
77.99000000000001,74.8,70.58,98.23,63.24,117.66999999999999,61.62,1
95.08,70.85,78.23,111.17,49.06,115.03999999999999,47.91,1
67.65,84.0,51.61,111.55000000000001,42.16,121.13999999999999,61.58,1
98.16,99.18,77.75999999999999,85.75,45.66,120.19,57.05,1
23.9,29.9,13.7,63.3,1.99,81.29,4.17,1
68.47,73.75999999999999,54.959999999999994,126.55,66.82,144.41,41.4,1
73.36,89.86,61.41,120.1,43.59,138.91,65.31,1
70.07,84.92,71.08,122.41999999999999,47.4,145.95,45.4,1
58.57,71.92,73.24,119.96,49.15,142.28,53.72,1
83.19999999999999,74.61,50.78,122.00999999999999,62.28,133.72,60.93,1
68.33,93.0,78.56,101.91999999999999,42.49,144.97,61.06,1
58.73,81.91,59.989999999999995,115.63,55.910000000000004,128.16,69.88,1
63.36,79.49000000000001,52.78,97.97999999999999,36.9,140.39000000000001,50.79,1
87.81,70.68,75.76,113.66,49.18,121.76,42.550000000000004,1
86.19999999999999,95.65,60.230000000000004,97.56,62.5,119.05000000000001,66.57,1
87.96000000000001,87.87,60.3,105.8,36.9,145.97000000000003,48.82,1
66.47,79.31,60.8,99.37,41.11,142.25,61.27,1
66.6,94.63999999999999,57.459999999999994,113.8,46.85,138.68,55.86,1
90.10999999999999,95.25999999999999,49.81,111.22,50.29,122.19,65.72,1
58.379999999999995,75.91,49.47,104.13,61.74,134.82,45.29,1
81.21000000000001,96.35999999999999,57.84,106.84,65.78999999999999,119.38000000000001,55.92,1
67.53,65.02,51.730000000000004,102.43,35.34,145.63,46.25,1
77.46000000000001,77.59,64.66,122.44999999999999,67.13,123.56,67.2,1
78.0,90.43,57.010000000000005,127.88,60.07,129.01,60.5,1
27.9,30.1,9.2,90.4,3.0,72.43,4.35,1
66.05,92.9,63.349999999999994,139.10000000000002,44.17,127.57000000000001,62.65,1
74.07,66.6,66.48,125.19,65.52000000000001,128.88,50.78,1
91.8,76.73,73.27,124.94,65.95,136.61,66.00999999999999,1
80.82,74.78,46.92,144.18,59.14,116.01,55.25,1
63.269999999999996,89.0,65.7,125.26,51.82,131.89000000000001,39.190000000000005,1
85.11,72.99000000000001,68.99,129.05,39.47,116.97,41.31,1
92.78999999999999,73.63,43.959999999999994,141.21,45.7,131.22,47.88,1
91.67,93.75999999999999,60.81,146.99,43.4,118.30000000000001,68.8,1
87.74000000000001,94.71000000000001,70.96,137.54000000000002,55.88,131.75,58.71,1
83.37,90.52000000000001,55.16,132.82,59.51,110.69,42.76,1
90.94,74.59,67.52,150.04000000000002,37.1,122.31,40.89,1
91.41,64.53999999999999,44.459999999999994,124.23,49.41,106.52000000000001,60.56,1
74.78999999999999,72.38,58.599999999999994,135.75,56.15,121.26,41.97,1
88.15,86.37,67.15,139.2,52.71,114.56,42.56,1
88.08,85.71000000000001,44.400000000000006,149.09,66.74000000000001,111.61000000000001,53.47,1
64.65,71.95,73.76,154.85000000000002,48.42,138.82,63.690000000000005,1
92.84,84.52000000000001,53.120000000000005,146.34,43.34,131.08,54.02,1
68.22,65.61,74.25,125.18,67.44,139.07,43.45,1
67.53999999999999,92.58,68.13,155.06,66.28,130.22,43.57,1
29.1,36.7,13.9,50.1,13.11,81.71,8.7,1
78.42,84.76,63.67,111.17,53.99,119.06,42.39,1
70.49000000000001,73.79,50.25,111.16,59.61,127.32999999999998,63.34,1
75.37,84.82,75.84,104.12,57.33,115.75999999999999,51.67999999999999,1
75.39,99.46000000000001,70.41,93.03,69.32,142.24,55.480000000000004,1
90.48,101.04,74.16,113.77000000000001,62.22,146.32,50.89,1
74.06,79.02000000000001,67.87,101.81,54.21,141.24,42.36,1
75.5,70.06,49.04,95.06,69.06,134.70999999999998,61.72,1
66.56,88.55000000000001,67.08,86.75999999999999,68.49000000000001,136.70999999999998,69.88,1
92.65,77.78,76.55,98.88,64.61,115.14999999999999,59.0,1
79.11,81.63,55.46,95.57,59.81,121.42999999999999,66.58,1
79.69,83.54,49.019999999999996,103.1,65.22999999999999,146.25,51.040000000000006,1
79.72,86.48,73.27,92.81,75.2,126.05,58.44,1
84.9,82.61,55.61,110.64,48.06,146.11,49.870000000000005,1
69.02000000000001,80.22,73.99000000000001,96.28,51.96,127.39999999999999,72.95,1
89.2,84.63,54.14,113.48,64.85,117.85,47.230000000000004,1
68.86,91.65,76.66,96.56,66.56,127.17999999999999,62.36,1
64.75,90.25,59.839999999999996,107.61,50.519999999999996,126.09,75.01,1
66.06,102.02,78.14,101.95,64.47,118.71,62.900000000000006,1
79.00999999999999,92.55000000000001,72.79,115.80000000000001,75.78999999999999,131.78,62.31,1
29.6,37.0,17.2,37.8,2.46,67.84,4.17,1
94.66,86.13,73.66,96.19,42.22,111.44,51.58,1
86.18,76.02000000000001,72.25,98.97,51.86,106.52000000000001,62.09,1
93.58,82.84,68.92999999999999,100.24,54.410000000000004,126.63,44.730000000000004,1
94.05000000000001,96.31,66.67999999999999,90.71,45.89,118.45,39.71,1
71.53,95.50999999999999,76.27,88.8,38.42,129.04000000000002,62.34,1
79.96000000000001,100.62,77.61,89.31,37.84,102.68,65.16,1
74.02000000000001,96.32,70.19,100.38,54.95,109.21000000000001,39.29,1
79.23,92.49000000000001,78.19,77.83,47.45,131.39,44.190000000000005,1
86.28,80.17,68.35,91.78999999999999,55.82,114.12,69.36,1
94.80000000000001,85.87,70.49,87.3,61.08,106.71000000000001,54.86,1
70.86,96.03,74.65,103.64,45.69,131.85000000000002,41.17,1
63.92,84.17,73.82,87.78999999999999,64.77,125.23,42.04,1
77.02000000000001,95.64,62.370000000000005,75.22999999999999,45.86,108.38,64.32,1
72.78999999999999,74.32,70.95,88.39,47.42,129.26,43.1,1
76.53999999999999,100.00999999999999,56.980000000000004,88.08,55.36,106.83000000000001,60.43,1
69.19,75.61,79.24,102.17,48.46,108.81,63.760000000000005,1
82.93,82.77000000000001,69.92,92.5,58.92,106.76,54.2,1
72.45,88.67,69.44,96.43,64.78999999999999,108.02000000000001,57.35,1
68.46000000000001,96.55,65.29,92.77,44.56,126.29,64.88,1
26.7,31.1,4.7,50.0,0.0,73.55,0.0,1
66.7,80.38,40.980000000000004,114.19,60.38,121.28999999999999,64.08,1
80.0,79.91,70.84,92.19,48.44,139.78,65.72,1
79.65,65.57,59.84,112.12,52.54,123.28999999999999,65.66,1
67.14,93.69,44.64,97.45,58.16,132.65,49.4,1
89.56,65.11,64.71,107.43,63.02,114.84,42.95,1
87.22,87.55000000000001,39.78,106.61,51.14,121.96,50.25,1
60.36,78.94,48.510000000000005,83.61,57.42,137.43,43.04,1
87.09,96.30000000000001,64.48,97.59,57.72,133.95999999999998,36.51,1
69.13,90.71000000000001,54.74,87.27000000000001,38.84,126.12,46.04,1
82.67,86.19,50.53,89.53999999999999,38.21,126.41999999999999,52.95,1
66.01,73.2,53.040000000000006,96.68,58.59,119.56,54.74,1
67.22,87.84,53.82,90.65,60.37,118.37,44.24,1
65.74,94.75,41.470000000000006,112.07,49.44,128.57,62.45,1
64.51,89.77000000000001,50.440000000000005,101.22,43.55,130.73,45.6,1
64.2,72.61,41.410000000000004,107.39,52.44,129.55,60.28,1
64.28,90.49000000000001,55.970000000000006,105.81,55.64,137.06,62.22,1
64.44,96.19,39.95,94.34,57.66,114.69,63.45,1
67.98,86.03999999999999,45.330000000000005,116.2,42.14,110.47999999999999,39.43,1
68.2,89.39,54.690000000000005,111.09,34.11,127.6,51.89,1
36.8,45.1,12.8,0.0,0.0,34.32,0.0,1
81.35,83.39,49.69,65.61,63.2,88.71000000000001,62.65,1
78.19,103.82,65.32000000000001,40.97,49.21,87.44,62.48,1
96.32,107.11,50.67,48.12,50.63,87.53,50.16,1
85.19999999999999,97.22,77.69,65.03,60.61,78.35,63.84,1
73.55,82.30000000000001,55.099999999999994,34.95,36.78,91.78,57.34,1
91.78999999999999,81.82,51.83,56.78,64.26,94.38,43.76,1
77.16,106.5,55.16,49.76,42.44,69.97,55.27,1
74.19999999999999,95.38,69.3,43.68,35.54,74.32,51.12,1
85.56,91.9,65.46,33.51,36.82,77.05,56.2,1
88.62,87.56,60.39,45.91,57.77,97.08,51.1,1
80.21,103.91,52.019999999999996,41.18,64.23,91.53,61.1,1
88.44,95.4,73.33,42.8,66.53,73.14,53.37,1
77.14,97.19,55.0,54.38,54.95,95.97999999999999,56.04,1
90.78,110.49000000000001,49.36,55.32,56.84,94.39,62.21,1
88.47999999999999,93.12,68.62,41.05,61.27,79.69,65.42,1
74.31,102.53,47.83,53.76,66.03,88.17,33.56,1
70.24,82.5,60.31,56.89,59.13,80.72999999999999,38.62,1
83.66999999999999,101.39,62.72,45.14,41.78,94.61,46.5,1
86.52,106.38,76.3,48.76,53.77,76.33,55.56,1
24.9,26.0,16.1,96.4,74.16,95.77,33.33,1
90.53,85.57,79.81,158.58,125.22,131.28,69.83,1
71.71000000000001,88.39,52.31,130.98000000000002,126.15,150.35,86.28999999999999,1
67.03999999999999,68.47999999999999,82.62,145.83,123.78999999999999,150.17,78.72,1
59.78,87.64,60.96,153.86,129.82999999999998,145.36,93.08,1
81.12,68.9,81.93,159.10000000000002,114.24,129.94,81.36,1
79.57,83.47,69.27000000000001,129.95,140.25,150.29,82.63,1
66.83,60.27,58.54,137.24,110.82,152.3,67.0,1
